-3.117722248E-02,4.76470E-02
-3.117722123E-02,4.89647E-02
-3.117721998E-02,4.92282E-02
-3.117721873E-02,4.87012E-02
-3.117721748E-02,4.79106E-02
-3.117721623E-02,4.65929E-02
-3.117721498E-02,4.42211E-02
-3.117721373E-02,4.21128E-02
-3.117721248E-02,3.86869E-02
-3.117721123E-02,3.52610E-02
-3.117720998E-02,3.13080E-02
-3.117720873E-02,2.78820E-02
-3.117720748E-02,2.26114E-02
-3.117720623E-02,1.83948E-02
-3.117720498E-02,1.41783E-02
-3.117720373E-02,9.4347E-03
-3.117720248E-02,5.7452E-03
-3.117720123E-02,1.5287E-03
-3.117719998E-02,-2.1608E-03
-3.117719873E-02,-5.8503E-03
-3.117719748E-02,-8.4856E-03
-3.117719623E-02,-1.13845E-02
-3.117719498E-02,-1.27021E-02
-3.117719373E-02,-1.48104E-02
-3.117719248E-02,-1.56010E-02
-3.117719123E-02,-1.56010E-02
-3.117718998E-02,-1.58645E-02
-3.117718873E-02,-1.48104E-02
-3.117718748E-02,-1.40198E-02
-3.117718623E-02,-1.21751E-02
-3.117718498E-02,-1.00668E-02
-3.117718373E-02,-7.9585E-03
-3.117718248E-02,-5.5867E-03
-3.117718123E-02,-3.4785E-03
-3.117717998E-02,-3.160E-04
-3.117717873E-02,2.0558E-03
-3.117717748E-02,4.6911E-03
-3.117717623E-02,7.0629E-03
-3.117717498E-02,8.6441E-03
-3.117717373E-02,9.9618E-03
-3.117717248E-02,1.10159E-02
-3.117717123E-02,1.18065E-02
-3.117716998E-02,1.23336E-02
-3.117716873E-02,1.15430E-02
-3.117716748E-02,1.04888E-02
-3.117716623E-02,8.9076E-03
-3.117716498E-02,7.3264E-03
-3.117716373E-02,4.1640E-03
-3.117716248E-02,7.381E-04
-3.117716123E-02,-2.9514E-03
-3.117715998E-02,-6.9044E-03
-3.117715873E-02,-1.13845E-02
-3.117715748E-02,-1.61281E-02
-3.117715623E-02,-2.06081E-02
-3.117715498E-02,-2.53517E-02
-3.117715373E-02,-3.00953E-02
-3.117715248E-02,-3.51025E-02
-3.117715123E-02,-3.93190E-02
-3.117714998E-02,-4.32720E-02
-3.117714873E-02,-4.69615E-02
-3.117714748E-02,-5.03874E-02
-3.117714623E-02,-5.22321E-02
-3.117714498E-02,-5.40769E-02
-3.117714373E-02,-5.53945E-02
-3.117714248E-02,-5.64487E-02
-3.117714123E-02,-5.53945E-02
-3.117713998E-02,-5.43404E-02
-3.117713873E-02,-5.27592E-02
-3.117713748E-02,-5.03874E-02
-3.117713623E-02,-4.69615E-02
-3.117713498E-02,-4.30085E-02
-3.117713373E-02,-3.93190E-02
-3.117713248E-02,-3.40483E-02
-3.117713123E-02,-2.87777E-02
-3.117712998E-02,-2.35070E-02
-3.117712873E-02,-1.79728E-02
-3.117712748E-02,-1.21751E-02
-3.117712623E-02,-6.6409E-03
-3.117712498E-02,-5.796E-04
-3.117712373E-02,4.4276E-03
-3.117712248E-02,9.9618E-03
-3.117712123E-02,1.44418E-02
-3.117711998E-02,1.86584E-02
-3.117711873E-02,2.26114E-02
-3.117711748E-02,2.57738E-02
-3.117711623E-02,2.84091E-02
-3.117711498E-02,3.05174E-02
-3.117711373E-02,3.18350E-02
-3.117711248E-02,3.26256E-02
-3.117711123E-02,3.31527E-02
